reader_id,liked,when,book_id
160,5.0,"10/13/2003, 03:37:26",3285
160,0.5,"10/13/2003, 05:56:54",3404
160,0.5,"10/13/2003, 05:56:50",3409
160,4.5,"10/13/2003, 05:56:24",3466
160,2.5,"07/18/2003, 00:43:58",3501
160,2.0,"02/26/2004, 08:00:08",3550
160,0.5,"10/13/2003, 05:58:05",3564
160,4.5,"07/18/2003, 00:40:59",3623
160,2.0,"07/18/2003, 01:00:19",3633
160,2.0,"10/13/2003, 05:55:15",3741
160,0.5,"07/18/2003, 00:48:38",3814
160,4.5,"10/13/2003, 05:53:24",3868
160,1.5,"10/13/2003, 05:56:58",3880
160,4.0,"10/13/2003, 05:53:49",3910
160,3.0,"10/13/2003, 05:52:49",4112
160,1.5,"07/18/2003, 01:00:27",4131
160,5.0,"07/18/2003, 00:58:59",4155
160,5.0,"07/18/2003, 00:12:25",4156
160,2.0,"07/18/2003, 00:55:18",4275
160,1.0,"10/13/2003, 03:46:52",4318
160,1.0,"10/13/2003, 05:50:38",4320
160,2.0,"07/18/2003, 00:09:07",4345
160,2.0,"10/13/2003, 05:53:43",4419
160,3.0,"07/18/2003, 00:48:16",4420
160,5.0,"10/13/2003, 03:36:35",4458
160,5.0,"02/26/2004, 07:34:26",4791
161,4.0,"04/17/2007, 04:29:25",0
161,4.0,"04/14/2007, 06:08:14",44
161,4.0,"04/14/2007, 06:09:19",216
161,5.0,"04/17/2007, 04:29:05",277
161,3.5,"04/17/2007, 04:29:33",337
161,3.5,"04/14/2007, 06:09:00",513
161,5.0,"08/03/2007, 01:47:20",599
161,4.5,"04/14/2007, 06:15:53",681
161,3.0,"04/14/2007, 06:11:42",777
161,3.0,"04/14/2007, 06:10:09",780
161,4.0,"04/14/2007, 06:11:13",831
161,5.0,"08/03/2007, 01:47:53",867
161,5.0,"08/03/2007, 01:47:56",923
161,4.0,"04/14/2007, 06:08:25",933
161,4.5,"04/17/2007, 03:06:18",987
161,2.5,"04/14/2007, 06:12:06",1441
161,3.5,"04/14/2007, 06:11:44",1492
161,3.5,"04/14/2007, 06:09:55",1543
161,5.0,"04/17/2007, 03:00:06",1592
161,3.0,"04/14/2007, 06:11:09",1597
161,2.0,"04/14/2007, 06:10:58",1601
161,3.0,"04/14/2007, 06:09:50",1740
161,3.0,"04/14/2007, 06:09:42",1823
161,4.0,"04/17/2007, 03:05:02",1971
161,3.5,"04/14/2007, 06:11:51",2533
161,5.0,"08/03/2007, 01:47:58",2559
161,4.0,"04/17/2007, 03:00:43",2601
161,5.0,"08/03/2007, 01:48:10",2802
161,0.5,"04/14/2007, 06:11:56",2984
161,4.0,"04/17/2007, 03:05:08",3167
161,5.0,"04/17/2007, 02:59:00",3358
161,5.0,"04/17/2007, 02:59:02",3624
161,3.0,"04/14/2007, 06:08:32",3635
161,4.5,"04/17/2007, 03:06:15",3994
161,5.0,"04/17/2007, 02:59:36",4839
162,3.0,"07/07/1996, 05:18:26",3
162,5.0,"07/05/1996, 05:16:56",15
162,5.0,"07/05/1996, 05:09:13",16
162,4.0,"07/05/1996, 05:19:56",30
162,5.0,"07/05/1996, 05:16:56",33
162,4.0,"07/05/1996, 05:14:23",46
162,5.0,"07/05/1996, 05:09:13",55
162,5.0,"07/05/1996, 05:17:57",118
162,4.0,"07/04/1996, 23:01:04",123
162,4.0,"07/05/1996, 05:13:51",126
162,3.0,"07/05/1996, 05:16:04",140
162,3.0,"07/07/1996, 05:17:29",175
162,4.0,"07/05/1996, 05:19:55",191
162,3.0,"07/05/1996, 05:14:23",192
162,5.0,"07/05/1996, 05:15:37",225
162,4.0,"07/05/1996, 05:14:49",229
162,5.0,"07/05/1996, 05:16:56",234
162,5.0,"07/05/1996, 05:19:55",239
162,5.0,"07/07/1996, 05:17:29",242
162,4.0,"07/05/1996, 05:13:53",253
162,3.0,"07/04/1996, 23:01:07",257
162,3.0,"07/05/1996, 05:14:23",260
162,5.0,"07/05/1996, 05:13:52",277
162,3.0,"07/05/1996, 05:15:09",295
162,5.0,"07/05/1996, 05:14:49",314
162,3.0,"07/07/1996, 05:18:26",329
162,5.0,"07/05/1996, 05:17:58",338
162,5.0,"07/05/1996, 05:17:57",443
162,4.0,"07/05/1996, 05:16:04",444
162,5.0,"07/05/1996, 05:17:58",450
162,5.0,"07/05/1996, 05:15:37",461
162,5.0,"07/07/1996, 05:19:00",467
162,3.0,"07/05/1996, 05:16:04",505
162,4.0,"07/04/1996, 23:01:03",508
162,4.0,"07/04/1996, 23:01:02",509
162,5.0,"07/05/1996, 05:17:58",520
162,4.0,"07/05/1996, 05:09:51",618
162,5.0,"07/06/1996, 06:04:49",630
163,3.0,"05/04/1998, 02:45:32",1082
163,3.0,"05/04/1998, 02:45:32",1134
163,3.0,"05/04/1998, 02:45:32",1151
163,4.0,"05/04/1998, 02:46:10",1190
163,4.0,"05/04/1998, 02:46:10",1208
163,3.0,"05/04/1998, 02:45:32",1214
163,3.0,"05/04/1998, 02:45:32",1217
163,4.0,"05/04/1998, 02:46:10",1223
163,3.0,"05/04/1998, 02:45:32",1230
163,3.0,"05/04/1998, 02:45:32",1260
163,4.0,"05/04/1998, 02:46:10",1283
163,3.0,"05/04/1998, 02:45:32",1287
163,3.0,"05/04/1998, 02:45:32",1290
163,2.0,"05/04/1998, 02:45:48",1291
163,2.0,"05/04/1998, 02:45:48",1292
163,3.0,"05/04/1998, 02:46:10",1303
163,3.0,"05/04/1998, 02:46:10",1318
163,4.0,"05/04/1998, 02:46:10",1321
163,2.0,"05/04/1998, 02:45:48",1332
163,3.0,"05/04/1998, 02:46:10",1336
163,3.0,"05/04/1998, 02:46:10",1339
163,2.0,"05/04/1998, 02:45:48",1348
163,2.0,"05/04/1998, 02:45:32",1350
164,5.0,"09/06/2001, 01:42:34",97
164,5.0,"09/06/2001, 01:43:29",418
164,5.0,"09/06/2001, 01:42:54",507
164,3.0,"09/06/2001, 01:45:25",509
164,5.0,"09/06/2001, 01:46:18",615
164,5.0,"09/06/2001, 01:43:15",793
164,4.0,"09/06/2001, 01:46:18",800
164,5.0,"09/06/2001, 01:39:36",835
164,5.0,"09/06/2001, 01:44:17",838
164,4.0,"09/06/2001, 01:42:54",897
164,5.0,"09/06/2001, 01:42:34",899
164,5.0,"09/06/2001, 01:43:15",901
164,5.0,"09/06/2001, 01:43:29",902
164,4.0,"09/06/2001, 01:40:29",910
164,5.0,"09/06/2001, 01:43:15",938
164,5.0,"09/06/2001, 01:42:54",989
164,4.0,"09/06/2001, 01:44:53",1043
164,3.0,"09/06/2001, 01:44:53",1157
164,3.0,"09/06/2001, 01:45:25",1180
164,5.0,"09/06/2001, 01:46:30",1182
164,3.0,"09/06/2001, 01:45:50",1189
164,3.0,"09/06/2001, 01:39:36",1403
164,3.0,"09/06/2001, 01:40:09",1520
164,4.0,"09/06/2001, 01:46:18",1575
164,3.0,"09/06/2001, 01:45:37",1622
164,4.0,"09/06/2001, 01:46:18",1985
164,3.0,"09/06/2001, 01:46:30",2192
164,5.0,"09/06/2001, 01:46:18",2540
164,5.0,"09/06/2001, 01:44:17",2632
164,5.0,"09/06/2001, 01:44:17",2670
164,5.0,"09/06/2001, 01:46:18",2709
164,5.0,"09/06/2001, 01:42:54",2718
164,3.0,"09/06/2001, 01:40:09",2832
164,4.0,"09/06/2001, 01:41:25",2979
164,3.0,"09/06/2001, 01:41:25",3003
164,5.0,"09/06/2001, 01:43:29",3275
165,4.0,"03/04/2003, 10:26:53",97
165,4.0,"03/04/2003, 10:27:14",213
165,4.0,"03/04/2003, 10:40:38",326
165,4.0,"03/04/2003, 10:39:09",334
165,3.0,"03/04/2003, 10:28:08",384
165,4.0,"03/04/2003, 10:39:32",418
165,4.0,"03/04/2003, 10:39:32",509
165,3.0,"03/04/2003, 10:35:58",659
165,4.0,"03/04/2003, 10:27:28",690
165,4.0,"03/04/2003, 10:39:09",855
165,4.0,"03/04/2003, 10:37:53",897
165,5.0,"03/04/2003, 10:37:53",898
165,5.0,"03/04/2003, 10:35:58",899
165,3.0,"03/04/2003, 10:27:14",910
165,3.0,"03/04/2003, 10:35:58",921
165,5.0,"03/04/2003, 10:38:08",989
165,3.0,"03/04/2003, 10:35:58",1001
165,3.0,"03/04/2003, 10:26:53",1180
165,4.0,"03/04/2003, 10:37:13",1493
165,3.0,"03/04/2003, 10:35:58",1502
165,4.0,"03/04/2003, 10:38:50",1644
165,4.0,"03/04/2003, 10:40:38",1754
165,2.0,"03/04/2003, 10:28:08",1821
165,4.0,"03/04/2003, 10:37:53",1938
165,3.0,"03/04/2003, 10:28:08",1971
165,3.0,"03/04/2003, 10:37:13",2019
165,4.0,"03/04/2003, 10:40:10",2441
165,3.0,"03/04/2003, 10:27:14",2544
165,3.0,"03/04/2003, 10:40:10",2697
165,4.0,"03/04/2003, 10:37:13",2979
165,4.0,"03/04/2003, 10:39:32",3047
165,3.0,"03/04/2003, 10:28:08",3217
165,5.0,"03/04/2003, 10:39:32",3609
165,3.0,"03/04/2003, 10:27:28",3673
165,4.0,"03/04/2003, 10:29:54",3740
165,3.0,"03/04/2003, 10:29:16",3785
165,4.0,"03/04/2003, 10:29:16",3826
165,3.0,"03/04/2003, 10:26:53",3846
165,4.0,"03/04/2003, 10:29:16",3849
165,4.0,"03/04/2003, 10:29:32",3867
165,4.0,"03/04/2003, 10:33:36",3868
165,3.0,"03/04/2003, 10:29:54",3873
165,3.0,"03/04/2003, 10:29:16",3885
165,5.0,"03/04/2003, 10:30:11",3887
165,3.0,"03/04/2003, 10:30:22",3898
165,3.0,"03/04/2003, 10:33:49",3900
165,4.0,"03/04/2003, 10:33:36",3910
165,3.0,"03/04/2003, 10:33:36",3913
165,3.0,"03/04/2003, 10:29:16",3925
165,3.0,"03/04/2003, 10:33:36",3926
165,2.0,"03/04/2003, 10:30:11",3928
165,3.0,"03/04/2003, 10:29:32",3953
165,3.0,"03/04/2003, 10:34:15",3981
165,3.0,"03/04/2003, 10:40:10",4090
165,3.0,"03/04/2003, 10:31:49",4098
165,4.0,"03/04/2003, 10:31:49",4111
165,3.0,"03/04/2003, 10:31:49",4127
165,5.0,"03/04/2003, 10:31:19",4131
165,3.0,"03/04/2003, 10:31:19",4133
165,3.0,"03/04/2003, 10:32:01",4135
165,3.0,"03/04/2003, 10:31:49",4137
165,4.0,"03/04/2003, 10:31:19",4153
165,4.0,"03/04/2003, 10:31:49",4155
165,2.0,"03/04/2003, 10:32:24",4157
165,4.0,"03/04/2003, 10:32:24",4239
166,5.0,"09/17/2007, 07:08:49",0
166,3.5,"09/27/2007, 02:46:36",5
166,4.5,"09/27/2007, 02:24:25",9
166,4.0,"09/27/2007, 02:46:21",16
166,4.0,"09/06/2007, 09:24:12",31
166,4.0,"09/03/2007, 08:10:24",43
166,5.0,"09/03/2007, 08:06:44",46
166,2.5,"09/06/2007, 09:19:02",126
166,4.5,"09/05/2007, 02:17:33",224
166,4.5,"09/03/2007, 08:07:45",254
166,4.5,"09/03/2007, 08:09:51",257
166,4.5,"09/03/2007, 08:06:42",277
166,3.5,"09/27/2007, 02:41:43",307
166,4.0,"09/06/2007, 09:17:46",311
166,4.0,"09/27/2007, 02:45:45",314
166,3.5,"09/06/2007, 09:18:20",325
166,3.0,"09/27/2007, 02:24:18",334
166,2.0,"09/27/2007, 02:44:52",378
166,3.5,"09/27/2007, 02:45:06",398
166,3.5,"09/03/2007, 07:53:43",455
166,4.5,"09/05/2007, 02:17:19",461
166,5.0,"09/27/2007, 02:24:35",506
166,3.5,"09/06/2007, 09:17:44",509
166,4.0,"09/03/2007, 08:10:26",510
166,3.5,"09/27/2007, 02:43:57",514
166,4.5,"09/06/2007, 09:30:23",520
166,3.0,"09/27/2007, 02:43:42",546
166,4.0,"09/06/2007, 09:30:14",613
166,3.0,"09/06/2007, 09:19:08",651
166,4.5,"09/05/2007, 01:00:18",659
166,3.5,"09/05/2007, 01:00:40",686
166,4.5,"09/06/2007, 09:26:17",705
166,4.0,"09/27/2007, 02:45:34",793
166,4.0,"09/03/2007, 08:10:22",827
166,4.0,"09/27/2007, 02:41:49",835
166,4.0,"09/05/2007, 02:18:29",895
166,4.5,"09/05/2007, 01:47:02",897
166,4.5,"09/06/2007, 09:29:09",898
166,4.5,"09/05/2007, 02:21:53",899
166,4.0,"09/06/2007, 09:28:48",906
166,5.0,"09/05/2007, 02:17:53",910
166,4.0,"09/06/2007, 09:26:10",914
166,4.5,"09/05/2007, 01:00:23",921
166,3.5,"09/05/2007, 01:01:08",922
166,4.5,"09/06/2007, 09:28:36",925
166,4.0,"09/03/2007, 07:53:45",933
166,3.0,"09/27/2007, 02:44:56",938
166,4.5,"09/05/2007, 01:56:10",943
166,4.0,"09/06/2007, 09:24:42",945
166,4.5,"09/03/2007, 08:10:54",947
166,4.0,"09/06/2007, 09:29:13",956
166,3.0,"09/03/2007, 08:01:35",961
166,4.0,"09/27/2007, 02:44:22",963
166,4.5,"09/06/2007, 09:31:54",974
166,4.5,"09/06/2007, 09:28:26",989
166,3.5,"09/06/2007, 09:18:03",1059
166,4.0,"09/05/2007, 01:55:40",1123
166,5.0,"09/03/2007, 08:10:58",1145
166,3.5,"09/27/2007, 02:45:32",1153
166,2.5,"09/06/2007, 09:19:33",1173
166,4.0,"09/06/2007, 09:20:02",1182
166,3.5,"09/27/2007, 02:45:51",1186
166,4.5,"09/03/2007, 08:10:20",1217
166,5.0,"09/06/2007, 09:21:59",1266
166,4.5,"09/27/2007, 02:45:08",1283
166,3.0,"09/27/2007, 02:44:26",1290
166,3.5,"09/03/2007, 08:01:18",1321
166,4.0,"09/27/2007, 02:24:31",1437
166,2.5,"09/27/2007, 02:45:00",1444
166,4.5,"09/06/2007, 09:22:58",1502
166,4.0,"09/27/2007, 02:44:30",1575
166,4.0,"09/06/2007, 09:18:04",1622
166,4.5,"09/06/2007, 09:24:52",1729
166,5.0,"09/03/2007, 07:53:30",1733
166,4.0,"09/03/2007, 07:53:39",1754
166,3.5,"09/17/2007, 07:08:55",1796
166,3.5,"09/06/2007, 09:24:53",1916
166,4.0,"09/03/2007, 08:05:39",1938
166,3.5,"09/05/2007, 02:17:48",1978
166,2.5,"09/27/2007, 02:43:40",2034
166,3.5,"09/27/2007, 02:43:53",2037
166,4.0,"09/06/2007, 09:24:30",2077
166,4.0,"09/03/2007, 08:09:45",2144
166,3.5,"09/27/2007, 02:43:44",2194
166,4.0,"09/06/2007, 09:22:09",2216
166,4.5,"09/25/2007, 10:10:55",2220
166,4.5,"09/03/2007, 08:05:39",2224
166,3.5,"09/27/2007, 02:46:31",2248
166,4.5,"09/06/2007, 09:23:16",2257
166,5.0,"09/06/2007, 09:30:04",2258
166,3.5,"09/03/2007, 07:53:36",2300
166,4.5,"09/06/2007, 09:21:57",2353
166,4.0,"09/27/2007, 02:45:38",2370
166,4.0,"09/03/2007, 08:00:33",2380
166,4.5,"09/06/2007, 09:19:52",2416
166,3.5,"09/06/2007, 09:20:31",2567
166,3.5,"09/06/2007, 09:20:44",2568
166,3.0,"09/06/2007, 09:20:46",2569
166,4.5,"09/06/2007, 09:32:11",2589
166,4.0,"09/03/2007, 08:01:57",2601
166,2.5,"09/06/2007, 09:20:35",2657
166,3.5,"09/27/2007, 02:24:33",2670
166,3.5,"09/27/2007, 02:24:27",2696
166,4.0,"09/27/2007, 02:11:57",2739
166,3.5,"09/06/2007, 09:17:42",2832
166,3.5,"09/27/2007, 02:24:20",2903
166,4.0,"09/05/2007, 01:01:02",2941
166,4.5,"09/06/2007, 09:27:05",2992
166,4.0,"09/27/2007, 02:42:02",3002
166,4.5,"09/27/2007, 02:41:53",3006
166,5.0,"09/03/2007, 08:06:48",3136
166,4.5,"09/17/2007, 07:09:03",3189
166,4.0,"09/06/2007, 09:17:56",3549
166,4.0,"09/03/2007, 08:10:10",3557
166,4.0,"09/17/2007, 07:08:46",3563
166,4.5,"09/27/2007, 02:24:23",3609
166,5.0,"09/03/2007, 08:07:42",3617
166,3.5,"09/03/2007, 08:09:35",3633
166,4.0,"09/27/2007, 02:12:50",3741
166,3.5,"09/06/2007, 09:18:09",3759
166,4.5,"09/06/2007, 09:17:40",3814
166,3.0,"09/05/2007, 02:17:46",3827
166,4.5,"09/27/2007, 02:24:16",3849
166,4.0,"09/17/2007, 07:08:58",3868
166,4.0,"09/06/2007, 09:17:33",3885
166,4.5,"09/03/2007, 08:09:53",3979
166,4.5,"09/03/2007, 08:00:55",4010
166,5.0,"09/03/2007, 08:10:18",4020
166,4.5,"09/03/2007, 08:09:49",4131
166,4.0,"09/27/2007, 02:43:37",4153
166,2.5,"09/06/2007, 09:19:10",4223
166,4.5,"09/06/2007, 09:17:30",4328
166,4.5,"09/27/2007, 02:44:15",4354
166,3.5,"09/27/2007, 02:46:33",4355
166,4.5,"09/03/2007, 08:04:59",4402
166,3.0,"09/06/2007, 09:19:14",4416
166,5.0,"09/17/2007, 07:08:56",4522
166,4.5,"09/17/2007, 07:09:00",4607
166,4.5,"09/05/2007, 01:58:24",4636
166,4.5,"09/03/2007, 08:04:27",4755
166,4.5,"09/06/2007, 09:29:37",4780
166,4.5,"09/27/2007, 02:44:17",4786
166,5.0,"09/03/2007, 08:05:39",4791
166,5.0,"09/03/2007, 08:00:24",4900
166,4.0,"09/06/2007, 09:18:17",4909
166,4.5,"09/27/2007, 02:43:47",4926
167,3.5,"08/05/2006, 05:05:23",0
167,2.0,"08/05/2006, 05:28:53",35
167,2.5,"08/05/2006, 04:22:02",61
167,4.0,"08/05/2006, 04:12:09",92
167,3.5,"08/05/2006, 05:06:11",97
167,4.0,"08/05/2006, 05:08:44",123
167,2.5,"08/05/2006, 04:12:48",145
167,4.0,"08/05/2006, 04:59:10",152
167,1.5,"08/05/2006, 04:16:03",156
167,5.0,"08/05/2006, 05:01:36",190
167,4.0,"08/05/2006, 05:05:52",224
167,3.0,"08/05/2006, 05:24:55",257
167,5.0,"08/05/2006, 05:08:20",277
167,3.0,"08/05/2006, 04:21:46",285
167,5.0,"08/05/2006, 04:12:26",311
167,3.0,"08/05/2006, 05:06:19",314
167,2.0,"08/05/2006, 04:17:46",376
167,1.5,"08/05/2006, 04:17:41",385
167,3.5,"08/05/2006, 05:06:46",418
167,3.5,"08/05/2006, 05:00:40",449
167,3.0,"08/05/2006, 05:22:12",472
167,3.5,"08/05/2006, 05:25:10",474
167,3.0,"08/05/2006, 04:11:41",483
167,1.0,"08/05/2006, 05:29:20",504
167,3.0,"08/05/2006, 05:06:00",506
167,3.0,"08/05/2006, 04:59:31",509
167,2.5,"08/05/2006, 05:24:47",510
167,3.0,"08/05/2006, 05:27:32",511
167,3.5,"08/05/2006, 05:26:14",512
167,3.0,"08/05/2006, 05:25:59",520
167,4.0,"08/05/2006, 05:04:57",558
167,4.0,"04/26/2007, 00:47:24",585
167,3.5,"08/05/2006, 04:15:55",592
167,5.0,"04/26/2007, 00:47:12",599
167,2.0,"08/05/2006, 04:11:31",602
167,4.5,"08/05/2006, 05:11:16",613
167,0.5,"08/05/2006, 04:12:58",619
167,1.5,"08/05/2006, 04:21:25",651
167,1.0,"08/05/2006, 05:27:19",706
167,2.5,"08/05/2006, 05:10:28",779
167,4.5,"08/05/2006, 05:04:44",815
167,3.5,"08/05/2006, 04:12:13",819
167,3.0,"08/05/2006, 04:17:25",849
167,4.0,"08/05/2006, 05:22:53",862
167,5.0,"08/05/2006, 05:24:36",867
167,4.5,"08/05/2006, 05:04:07",897
167,4.5,"08/05/2006, 05:04:41",898
167,4.0,"04/26/2007, 00:47:20",899
167,1.5,"08/05/2006, 05:07:24",901
167,4.0,"08/05/2006, 05:01:02",910
167,2.0,"08/05/2006, 05:25:02",914
167,5.0,"08/05/2006, 05:01:34",915
167,4.5,"08/05/2006, 04:11:23",920
167,3.5,"08/05/2006, 05:25:07",933
167,3.0,"08/05/2006, 05:01:24",955
167,3.0,"08/05/2006, 05:06:25",963
167,4.0,"08/05/2006, 04:13:33",976
167,4.5,"04/26/2007, 00:46:24",989
167,3.0,"08/05/2006, 05:26:09",1004
167,0.5,"08/05/2006, 04:13:02",1062
167,2.0,"08/05/2006, 04:21:08",1065
167,3.5,"08/05/2006, 05:00:26",1075
167,3.5,"08/05/2006, 05:22:59",1145
167,5.0,"08/05/2006, 04:17:09",1157
167,3.5,"08/05/2006, 05:03:09",1182
167,4.0,"08/05/2006, 04:17:05",1230
167,3.5,"08/05/2006, 04:20:49",1251
167,3.0,"08/05/2006, 04:16:57",1266
167,4.0,"08/05/2006, 05:25:40",1297
167,4.5,"08/05/2006, 05:23:29",1304
167,1.0,"08/05/2006, 04:11:19",1397
167,4.5,"08/05/2006, 05:01:30",1443
167,3.5,"08/05/2006, 05:08:58",1502
167,3.0,"08/05/2006, 04:12:43",1521
167,4.5,"08/05/2006, 05:04:39",1546
167,3.0,"08/05/2006, 05:27:42",1566
167,3.0,"08/05/2006, 05:03:45",1596
167,4.0,"08/05/2006, 05:02:16",1597
167,3.0,"08/05/2006, 04:11:51",1627
167,4.5,"08/05/2006, 04:20:35",1660
167,3.0,"08/05/2006, 04:20:18",1772
167,4.0,"08/05/2006, 04:59:48",1812
167,3.0,"08/05/2006, 05:29:11",1819
167,1.5,"08/05/2006, 04:20:05",1839
167,2.5,"08/05/2006, 04:19:56",1858
167,5.0,"08/05/2006, 05:22:50",1882
167,3.0,"08/05/2006, 05:28:57",1996
167,1.0,"08/05/2006, 04:11:59",2034
167,3.0,"08/05/2006, 05:05:18",2077
167,4.0,"08/05/2006, 05:25:24",2096
167,3.0,"08/05/2006, 05:28:06",2102
167,3.0,"08/05/2006, 05:11:08",2144
167,5.0,"08/05/2006, 05:23:37",2300
167,4.0,"08/05/2006, 05:00:54",2328
167,3.0,"08/05/2006, 05:07:46",2353
167,3.5,"08/05/2006, 05:06:43",2391
167,2.5,"08/05/2006, 05:11:27",2414
167,4.5,"08/05/2006, 04:59:16",2460
167,4.5,"08/05/2006, 04:19:17",2533
167,4.0,"08/05/2006, 05:04:26",2534
167,3.5,"08/05/2006, 04:16:30",2543
167,3.0,"08/05/2006, 05:24:41",2552
167,4.0,"08/05/2006, 05:02:06",2650
167,3.5,"08/05/2006, 05:05:46",2729
167,5.0,"08/05/2006, 05:07:07",2802
167,5.0,"08/05/2006, 04:58:58",2832
167,3.5,"08/05/2006, 04:23:26",2987
167,5.0,"08/05/2006, 05:01:40",2992
167,4.0,"08/05/2006, 05:02:41",2996
167,3.0,"08/05/2006, 05:08:04",3002
167,4.5,"08/05/2006, 05:01:55",3189
167,3.0,"08/05/2006, 04:23:13",3204
167,3.0,"08/05/2006, 04:18:41",3217
167,1.0,"08/05/2006, 04:18:38",3228
167,0.5,"08/05/2006, 04:18:34",3282
167,3.5,"08/05/2006, 04:59:59",3312
167,3.0,"08/05/2006, 05:00:01",3393
167,4.0,"08/05/2006, 05:04:30",3429
167,3.0,"08/05/2006, 04:16:16",3557
167,4.5,"08/05/2006, 05:03:54",3563
167,4.5,"08/05/2006, 05:03:06",3569
167,4.5,"08/05/2006, 05:00:22",3609
167,3.0,"08/05/2006, 04:18:27",3624
167,5.0,"08/05/2006, 05:02:32",3633
167,4.5,"08/05/2006, 04:23:04",3645
167,3.0,"08/05/2006, 05:01:08",3694
167,4.0,"08/05/2006, 05:04:53",3716
167,4.0,"08/05/2006, 05:05:01",3740
167,4.0,"08/05/2006, 05:00:36",3814
167,4.5,"08/05/2006, 05:02:46",3849
167,3.5,"08/05/2006, 04:18:23",3885
167,4.5,"08/05/2006, 05:15:38",3998
167,4.5,"08/05/2006, 05:01:47",4070
167,4.5,"08/05/2006, 05:02:38",4131
167,3.5,"08/05/2006, 05:26:31",4155
167,5.0,"08/05/2006, 05:06:22",4292
167,4.5,"08/05/2006, 04:16:09",4328
167,3.5,"08/05/2006, 05:05:06",4354
167,3.0,"08/05/2006, 05:14:43",4397
167,4.5,"08/05/2006, 04:59:55",4421
167,3.5,"08/05/2006, 05:12:39",4541
167,3.0,"08/05/2006, 04:22:45",4551
167,4.0,"08/05/2006, 04:59:44",4596
167,2.0,"08/05/2006, 05:03:02",4600
167,4.5,"08/05/2006, 05:33:06",4787
167,4.5,"08/05/2006, 04:13:26",4791
167,2.5,"08/05/2006, 05:14:52",4839
168,4.5,"05/31/2011, 09:32:51",98
168,0.5,"05/31/2011, 07:09:04",166
168,4.5,"05/31/2011, 07:09:29",228
168,4.5,"05/31/2011, 09:34:11",257
168,4.0,"05/31/2011, 07:12:00",300
168,4.0,"05/31/2011, 10:49:31",314
168,2.0,"05/31/2011, 07:09:10",476
168,4.5,"05/31/2011, 07:08:54",513
168,5.0,"05/31/2011, 09:27:50",520
168,4.5,"05/31/2011, 09:34:19",599
168,5.0,"05/31/2011, 09:27:57",602
168,4.0,"05/31/2011, 07:10:50",633
168,5.0,"05/31/2011, 09:28:44",659
168,4.5,"05/31/2011, 07:08:35",685
168,5.0,"05/31/2011, 09:47:00",690
168,4.5,"05/31/2011, 09:39:35",694
168,4.5,"05/31/2011, 09:46:57",695
168,5.0,"05/31/2011, 09:31:40",705
168,4.5,"05/31/2011, 07:08:09",733
168,5.0,"05/31/2011, 09:28:49",825
168,5.0,"05/31/2011, 09:42:40",827
168,4.5,"05/31/2011, 09:28:10",867
168,5.0,"05/31/2011, 09:27:46",877
168,4.5,"05/31/2011, 09:28:36",895
168,5.0,"05/31/2011, 09:32:10",902
168,5.0,"05/31/2011, 09:26:39",904
168,5.0,"05/31/2011, 09:26:48",907
168,5.0,"05/31/2011, 09:33:04",908
168,4.5,"05/31/2011, 09:47:35",909
168,5.0,"05/31/2011, 09:34:15",912
168,5.0,"05/31/2011, 09:33:35",913
168,4.0,"05/31/2011, 09:26:43",919
168,5.0,"05/31/2011, 09:30:27",921
168,4.5,"05/31/2011, 09:42:34",922
168,4.5,"05/31/2011, 09:30:04",925
168,4.5,"05/31/2011, 09:33:08",932
168,4.5,"05/31/2011, 09:36:39",942
168,5.0,"05/31/2011, 09:36:07",945
168,5.0,"05/31/2011, 09:39:29",946
168,5.0,"05/31/2011, 09:31:29",950
168,4.5,"05/31/2011, 09:43:02",960
168,5.0,"05/31/2011, 09:33:19",961
168,4.5,"05/31/2011, 09:27:53",967
168,4.5,"05/31/2011, 09:40:27",974
168,4.0,"05/31/2011, 07:09:56",999
168,4.5,"05/31/2011, 09:36:24",1001
168,2.0,"05/31/2011, 07:12:21",1057
168,2.0,"05/31/2011, 07:08:13",1058
168,4.5,"05/31/2011, 09:43:06",1217
168,4.5,"05/31/2011, 07:12:16",1294
168,4.5,"05/31/2011, 09:34:34",1406
168,5.0,"05/31/2011, 09:29:51",1426
168,4.5,"05/31/2011, 09:32:39",1493
168,4.5,"05/31/2011, 10:50:42",1540
168,4.5,"05/31/2011, 07:08:05",1996
168,5.0,"05/31/2011, 09:31:23",2144
168,4.5,"05/31/2011, 07:09:43",2173
168,4.5,"05/31/2011, 09:34:40",2257
168,5.0,"05/31/2011, 09:35:37",2281
168,3.0,"05/31/2011, 07:10:01",2341
168,5.0,"05/31/2011, 09:33:48",2373
168,4.5,"05/31/2011, 09:32:02",2496
168,4.5,"05/31/2011, 09:27:33",2511
168,4.5,"05/31/2011, 09:38:05",2512
168,4.0,"05/31/2011, 09:32:30",2586
168,4.5,"05/31/2011, 09:37:57",2642
168,5.0,"05/31/2011, 09:33:32",2739
168,4.5,"05/31/2011, 10:50:29",2785
168,4.0,"05/31/2011, 10:50:46",2827
168,5.0,"05/31/2011, 09:42:14",3254
168,3.5,"05/31/2011, 09:27:38",3617
168,5.0,"05/31/2011, 09:46:28",3778
168,4.5,"05/31/2011, 09:33:16",4170
168,4.0,"05/31/2011, 09:38:15",4494
168,4.5,"05/31/2011, 09:40:35",4794
168,5.0,"05/31/2011, 09:31:19",4844
